,candidato,alias,seguido_Por,siguiendo_A,Antiguedad_años,meses
27966,mailyn diaz,mailyndiazc,148,383,6,4
27967,karina Julián Espill,KEspill,0,102,3,10
27968,Luis Esquerre Luna,Ppluchoesquerre,73,1266,7,9
27969,Ronal Cordova,RonalCZ,5,98,4,5
27970,pedro dinos,pedrodinos,312,748,9,2
27971,Luz Marion,luzmarion,158,342,8,10
27972,Kaufnik,Kaufnik,194,993,8,3
27973,Giancarlos Sanchez,Giancarlos_HSA,42,190,7,7
27974,* Mirella *,Mirella18_03,37,378,7,5
27975,Cesar Alejos,cesaralejos44,23,384,4,4
27976,jsotac,jsotac,12,174,6,6
27977,Gerardo Gonzales,gonzap58,19,545,6,3
27978,Palomares del Perú!,lantoniopc,98,1230,3,11
27979,Oscar Nieves,osniev,358,1213,9,1
27980,Joa Arévalo,joa_arevalo,102,222,7,1
27981,Mch Mch,mch2789,11,105,3,11
27982,ricardo gutierrez,beltranguti1,95,1302,4,0
27983,Nataly castilla,Nataly69653865,7,87,4,4
27984,Luis Orellana,luisorellanai,78,198,6,1
27985,HUMBERTO LEON,TITI2406,37,1266,8,5
27986,José Berrios,JOANBECO,42,1232,5,8
27987,BetzabeFlores,betzabefh,89,164,6,8
27988,Carlos Porles,raffobrown,346,1158,8,4
27989,LUIS ALBERTO,zlatanibranov93,58,560,5,2
27990,Jonatan Ponciano,ej_ponciano,20,131,5,5
27991,( OFRECEMOS: CRÉDITO PARA EMPRESAS CON FACTURA ),AloNeWay12,214,3874,6,6
27992,Christian Valente Sc,espydy2002,41,1109,7,11
27993,Enrique Alva Luna,EnriqueAlvaLuna,149,1469,5,6
27994,Pedro Garcia E.,pepitocallao,51,824,7,4
27995,ANGY SAGARDIA CRUZ,angeleesaga,4,47,3,11
27996,Scott Gennell,Scott_Gennell,32,199,7,11
27997,cesar ortiz,cesarortiz570,1,116,3,10
27998,Javier Zapata,withoutflag,190,296,8,4
27999,Jrge Ruiz Gonzales,jor_uiz,26,125,6,7
28000,Manolo Parra,manolo_parra,8,219,8,8
28001,kevin jesus manuel,kevinjesus95,4,200,3,10
28002,Italo Fernández,italopues,69,206,7,11
28003,rocio sarmiento,sarmientorocio1,1,32,3,11
28004,Alexander Felix,alexcampos82,15,104,7,6
28005,JoseCarlos PerezInca,JCPerezInca,13,610,5,6
28006,leonardo justo,Leolezama1Justo,11,270,4,7
28007,Jorge F. Chavez,zevahcegroj,132,505,9,7
28008,Gerardo Caballero,gcaballeror,6870,679,8,5
28009,JuanM,JRMarkNet,82,274,8,6
28010,eanaD,nosoydanae,242,1006,9,2
28011,Yoseli Leon,yoselileon,547,802,7,8
28012,CARLOS QUELOPANA,CARQUEVI,107,1147,4,11
28013,SONIA MARINA,marina64unfv,131,2690,6,1
28014,tarazona1,2012Liberacion,11,192,5,3
28015,carlos,CrLOz1,13,142,8,5
28016,mario josehp ruiz,josehp_mario,4,254,3,10
28017,cindy patricia,mar_leota,0,206,3,10
28018,Clara Carolina,ClaraCarolina1,5,22,5,0
28019,Freddy Minchola G,fmincholag,12,78,7,3
28020,Giani Grados Gomero,GianiJac,128,600,8,2
28021,Lesly Rivera,leli20,128,697,9,1
28022,Octavio,Delfinmarino,504,5001,8,5
28023,Gianfranco Rivera,GFRivera29,102,875,3,10
28024,Ernesto Rodriguez,mermesto,617,2559,7,0
28025,roger,roghers1,6,207,3,11
28026,GLOBAL RACK SAC,globalrack,30,182,6,9
28027,felipe ascencio,felipe091971,9,386,7,8
28028,julio canedo,JcanedoJulio,20,636,6,0
28029,♥♡♥ PaTtY ♥♡♥,petite_sakura,374,711,8,5
28030,Harry Cjuno Ochoa,01Soda0,8,169,3,11
28031,Karla Argüelles R,karlangas1007,99,336,7,4
28032,Where's the Party,wherestp,138,578,3,11
28033,Gui Velásquez,guivelasquez,68,555,7,5
28034,Julio lazo,junelapo_lazo,1,4,3,10
28035,jhonattan,jhonattan82,42,142,8,3
28036,B'Femme,BFemme_Fajas,294,504,6,4
28037,sand,isandrarivero,121,255,6,10
28038,Roly Parodi,RolyParodi,60,293,4,5
28039,willy villalobos,ashervr,5,104,3,10
28040,Edwin Tours Peru,ToursEdwin,297,1711,4,9
28041,Jorge Elias,kokyelias,77,221,8,4
28042,josue vilcasa alvare,joshua_271192,1,62,3,10
28043,JULIO DAVILA,JULIODAVILA16,116,1174,6,0
28044,Miguel angel julon,Migueljulon,1,16,3,11
28045,Kevin Cornejo,kevo160118,123,182,3,10
28046,Rosa Luz Luyo Cuya,Peruanisimaaa,58,445,6,2
28047,Rosario Quino,RosarioQuinoS,35,144,3,10
28048,Jorge Gomez,jorgewgb,22,120,8,7
28049,Gisella Abanto,gigicom,1221,505,9,4
28050,★☆♡laly ♡☆★,gladys1780,5,61,3,10
28051,Lucas,lucas_acp,10,140,4,1
28052,Fredy Acha,AchaFredy,327,520,4,11
28053,Pero Tenemos Patria,patriajodida,33,357,3,11
28054,Junior Alcántara,Jralcantaraguil,193,1241,3,10
28055,Alex Sanchez Pereira,ASSANCHEZ,47,1077,8,4
28056,Antonio Príncipe,1604westony,20,424,5,10
28057,Franco F. Castillo,ffcastilloq23,29,368,3,11
28058,pedro pedro mamani f,pedromamaniflo1,0,29,3,10
28059,Sebastián Vinelli,VinelliU,3645,4014,8,6
28060,Eduardo Arévalo,_EduardoArevalo,73,82,9,2
28061,Christian Gordillo,chgordillo,407,714,5,8
28062,Elizabeth Tello,etelloa,248,1262,9,7
28063,Marisabel,reyvanes,35,179,4,6
28064,Lucy  Torres,lucytor,561,1737,9,2
28065,victor yarasca,victoryarasca,10,203,7,3
28066,David Ricardo Borja ,inolvidable312,43,514,3,10
28067,Tania Espinoza,ytea10,23,188,6,7
28068,Omar Said Gutierrez,omarsaid1808,67,1144,4,1
28069,Roberto Altamirano,rob_altamirano,3127,444,4,0
28070,Victor Villanueva,ELCHORRILLANITO,122,969,7,5
28071,Carmen Hinojosa,carmen_perulliG,961,715,7,8
28072,Ana Narvaez,lanena18anita,31,573,4,11
28073,juan bardalez ,BardalezJuan,81,810,3,11
28074,FRAN YA SE,fra_ya,7,193,7,0
28075,Carlos Diaz,cadihor,207,754,5,11
28076,Cecilia C. de B,DeBusse,18,207,4,9
28077,Arturo Alvez Milho,AlvezMilho,19,379,5,6
28078,Fannyluuu,Fannylufsr,3,21,3,11
28079,Wilmer Cabrera Rodri,wilmermedicovet,152,795,5,3
28080,Nexarin,Nexar6,28,150,7,1
28081,Aldo Ayvar,Vicious888,599,1588,8,5
28082,🐉 Andy Livise,Elcholaco,2026,1500,7,5
28083,Perú 2016,BLANCO_PERU,13,228,3,10
28084,luis Jauregui,21luis62,92,545,8,10
28085,Brianda,briandadsp,278,551,6,5
28086,Graciela Camero S.,camero_sori,2,218,3,10
28087,*Carmn*,abril822,101,544,8,10
28088,Gro Bert,Grobertt,96,1258,9,5
28089,EdⓊardo Roca,edurok,183,763,8,5
28090,Enghelber Montalba'n,DJEnghel,82,1108,4,9
28091,Flor D Maria Peralta,florperalta90,241,280,6,5
28092,Liliana Ratachi A,LilianaRatachi,427,976,5,9
28093,Hugo Salas Canales,Hugo_JesusSC,281,1152,6,2
28094,Alfredo Martel,masajistaciego,443,1607,8,5
28095,Jorge Rojas,JorgeRojas_86,66,241,7,3
28096,ALFREDO PALOMINO ONE,freddo2108,0,40,5,0
28097,Clari Biminchumo,clarizabs2014,422,1266,3,11
28098,Miguel Yacolca,yacolcam,587,1207,8,2
28099,jorge alva,jorgealva19,48,460,9,1
28100,Flavio Inga Ampuero,flavioinam,124,269,5,2
28101,Pedro Spadaro,pedrospadaro,28480,1415,7,0
28102,Joel Martin I.A.,MartinJoel_91,89,749,9,3
28103,Alvaro R. Campos R.,AlvaroRamn,233,499,6,1
28104,Julio Torreblanca,juliotorreblan2,6,41,3,10
28105,Beto Lloc,luisquispell,155,1354,9,0
28106,Natalia Vásquez,estekariel,95,78,9,2
28107,Teofilo  Rodriguez,TioTeofilo,22,476,7,4
28108,moises cóndor garcía,tiki_cg,4,882,7,3
28109,noemi,noemi281185,3,96,3,11
28110,gino chirito g.,gino_chirito,106,1457,4,5
28111,Maria Charra,MariaCharra1,24,479,6,5
28112,Mariella Pacora,mariellapacora,93,194,8,6
28113,Resp. Social Derecho,RSDerecho,279,1485,4,7
28114,Edgard Alan,LEO160883,7,385,7,8
28115,FABRICIO JEANCARLOS SAMILLÁN,fabribob_11,61,1263,7,6
28116,Santiago Perez,s_perezv,1279,2562,8,1
28117,Romina Mella,romina_mella,7352,1539,8,11
28118,Leonela Alvarez L.,leonelaalvarezz,611,1962,6,9
28119,Pamela Bello,pamebj,162,827,9,4
28120,Karin Ramirez,kramfi,105,1146,7,1
28121,Jimmy Nuñez Rios,jimmyspero,68,93,7,5
28122,kelly Cataño,kellyaracelli,11,298,4,10
28123,Alberto alberto,Hadetomas2,95,357,4,1
28124,PERÚ MINERO SIEMPRE,CvillaGongora,31,521,6,5
28125,Jota R Mix,mix_jota,10,28,3,10
28126,Mila AR,JMARIASRA,227,1114,4,10
28127,Jorge Brea Kaik,JBK742,6,66,4,3
28128,Leandro Jesús,PROSAPVET,37,117,9,0
28129,ROQA.7,rOQa_7,464,2098,5,10
28130,Pamela Cerra,CerraPamela,14,101,4,3
28131,christian morales,straw1985,31,153,3,10
28132,Isabel Amalia Vildos,IVildos,20,52,3,10
28133,Walter Loza,wallozata,3,125,4,0
28134,Saúl,FigoSaul,1,67,3,11
28135,miguel Henry,Mhenco,1,70,6,11
28136,Radio La Ribereña,RiberenaOficial,209,633,3,11
28137,Percy HA,HA_PERCY,46,915,4,1
28138,Maria Emperatriz Cal,31af3664dd1f474,0,132,3,11
28139,Claudio Cano,ccanop,571,1302,9,5
28140,Darvaro,DARVARO,221,1172,7,1
28141,Marita Mesta Carmona,MallyMestCar,180,938,9,1
28142,Dulces Tía Sol,dulcestiasol,6,39,3,10
28143,NQUISPEpe10,nicoleqr10,1,5,3,11
28144,El Alquimista,kronos_Peru,35,71,5,4
28145,Fernando Calderon,fercj78,92,1454,3,11
28146,Roy Tomasto Murga,royyss,63,756,9,1
28147,David Gavidia,davidgavidiac,988,1705,8,10
28148,cesararcayatume,Tupaccesar,71,605,5,4
28149,Eduardo Cáceres,ceres110,9,347,4,8
28150,Germán Alcalá M.,AlcalaMC,76,195,7,5
28151,christian peñaloza,penalozaup,44,816,7,10
28152,Merce,mercemisha,12,195,8,4
28153,Flaminius,ArnaldoCadillo,50,689,5,10
28154,Carlos chancafe,carlos_chancafe,0,79,3,10
28155,JORGE LLAMAS FERNÁND,jllamas1972,2,123,3,10
28156,Vanessa Venegas,vanessavenegas,120,231,8,7
28157,Mi Propiedad Privada,MPROPIEDAD,865,1150,8,2
28158,ABOGADOS - APLP,AplpAbogados,101,1115,3,10
28159,Alexander Salas,cheffalexander,1,24,3,11
28160,Paul Anderson,rubioroj,0,135,3,11
28161,LALO VILCAPOMA VASQUEZ,LALOVILCAPOMA,139,1519,4,5
28162,Brian Huaman Orna,Brian7B,39,659,5,10
28163,Angelica Carrasco,anathiel16091,5,275,3,10
28164,Benjamin Grados,bgrados,311,1263,8,1
28165,carlos alberto,calixtosimon,3,89,3,10
28166,Edu Sicha,EduSicha,100,99,7,3
28167,Cristina Elsa ,cristinaelsa45,4,15,4,6
28168,CESAR SANCHEZ ROLDAN,CESARCALLAO13,160,476,4,0
28169,Jorge Escarcena,escarjuv,6,410,5,3
28170,lucky,luckytello,7,401,7,2
28171,Ronald Rios,rriosr,299,1180,8,4
28172,Estefany Castillo,SteffCastilloP,54,273,8,0
28173,Gustavo Aparicio,GEAW2101,220,2333,7,6
28174,EsauGutierrezNavarro,EsauGutierrezN,4,74,3,10
28175,Reforma de la TV,ReformaDeLaTV,4,52,3,10
28176,GBC,gbc312,19,319,6,3
28177,melitaedithchoquecho,melitaedithcho1,0,7,3,11
28178,Finofuente,Inofuente13,301,729,4,9
28179,La Firme Pe,lafirmepe,29,288,3,10
28180,gheyson pedro quispe,GheysonPedro,29,115,6,3
28181,lucero sanchez,lucero18794,0,18,3,10
28182,Antony Martínez T.,AntonyMartinezT,166,737,7,11
28183,Jean Arteaga,JeanArteagaXIII,98,779,5,6
28184,Jesus Esquivel,sjesquivelm,120,165,4,10
28185,tu princesitha,Daptne,1,78,3,10
28186,Coaching Peru,coachingperu1,471,387,9,4
28187,karla ramirez,kipanaque,8,137,4,10
28188,Alexandra Huarcaya H,huarcaya434,0,88,3,10
28189,Jasett,JaehTutor,7,46,3,10
28190,incubus,hciatd,17,986,5,6
28191,angela leguia,angyx6,25,70,4,7
28192,Naysha Uchasara,Naysha_143,44,634,5,1
28193,Daniel Varillas,danvarih,14,129,8,4
28194,Segundo Alcalde,Pelitoelunico,650,1412,8,9
28195,tigreodac,tigreodac,310,715,5,9
28196,Vane,lunavane,310,583,9,2
28197,Jeinson Rodriguez,Jeluis_XVI,284,767,7,8
28198,Zully martinez h,Zulitamartinez,0,33,5,10
28199,carlos gianino,carlosgianino,2,72,8,9
28200,Veronica Estrada,1995_vet,352,515,7,4
28201,PAOLO HUANUCO POMA,PAOLOHP,64,89,7,7
28202,Victor Arbulu,vicoarbulu,171,1115,5,5
28203,Amado Zumaeta Vargas,AmadoZumaeta,226,2141,4,6
28204,carlos juan cayalta,CCayalta,62,1043,7,1
28205,OSCAR MALCA SALDAÑA,OSCARMALCA,14,291,5,6
28206,Cesar Tafur,cesartafur32,1,73,3,11
28207,Sonia GS,SgalvezSonia,10,546,4,0
28208,Adher Cruz,adhercruz1,112,1991,3,11
28209,Dnss,DenissVania,35,161,6,5
28210,Carlos Fossa,ChinoFossa,509,1041,5,4
28211,Giancarlo Santos Cárdenas,smayti_gian,246,1608,9,3
28212,Rafael Fernandez C.,raphaelclaudio,38,311,8,11
28213,Abel Gilvonio,abelgilvonio,1805,2135,5,2
28214,Sergio,tbopino,19,224,6,7
28215,Luciara silva,lucyarasilva200,3,17,3,10
28216,jose ynolopu lara,YnolopuJose,2,36,3,10
28217,Ana García C,anamed2004,646,1583,7,1
28218,EVG,EdsonVillantoy,420,1269,8,7
28219,Jorge Martinez,jj864,69,1415,7,4
28220,César López,cesarlopezca,186,517,9,2
28221,Tania Egas,Tania_IndiraE,288,1240,9,2
28222,Fernando Romaña,fromana05,7,105,3,10
28223,Prensa Opiniòn,popinion21,20,379,3,10
28224,Sumiko Sunohara,sumiiichan,99,434,7,3
28225,xamira laura espinoz,xamirita2,0,81,3,10
28226,German Morey,MoreyGerman,34,211,4,2
28227,walter alfredo lopez,Walteralp20,17,483,4,8
28228,Raquel Sánchez LR.,LuXRkL,105,904,8,10
28229,jorge alberto,jespinosa1580,1,30,3,11
28230,ENRIQUE FLORES V,ENRIQUEFLORESV,37,348,8,5
28231,Erick Pallaroso,PeterParkerBen,278,2775,9,1
28232,fany torres,BrokerFany,10,102,3,10
28233,jose condorcanqui,JCondorcanqui,8,182,4,3
28234,DENIS OMAR ANDRADE,DENIS_OAA,18,402,8,4
28235,july zoila,july_zoila,41,252,4,9
28236,Lesly Urrutia Arias,LeslyUrrutia,324,756,9,3
28237,jmcasaspn,jmcasaspn,0,16,4,3
28238,Jorge Juárez,jcoco2515,999,2603,8,0
28239,Dane Cachi - UNI,teledane,225,1010,9,0
28240,sergio yapuchura,JihongSergio,1,111,3,10
28241,.,chely128,13,49,4,11
28242,lenin,leninpunk,39,241,7,8
28243,Que Verguenza,A_la_carcel,33,732,3,11
28244,Adriana Lujan👑,Lujan2907,133,344,6,6
28245,marylucecita,marylucecitas,58,990,4,0
28246,Raul Ayala ®🇵🇪,litoloco23,104,874,8,10
28247,Hoteles Samay Wasi,samayhotelpu,1064,4933,8,4
28248,Periodista.,Cin_florez,166,370,5,3
28249,Adrian Martin,Adrianz3n,98,58,7,0
28250,Renzo Mendoza Ll.,RenzoMendoza12,142,906,8,5
28251,judith trebejo,judithTrebejo,2,29,3,10
28252,MTV_8,8Mmtv,10,125,3,10
28253,Maycol M. Montes,inversiones_m,8,99,3,10
28254,Gloria Del Piélago,gloriadelpiela1,29,82,3,10
28255,Geraldo Paz,Pazgot,288,606,7,7
28256,carlos plaza,carplaza12,79,841,4,7
28257,John Jimenez,Johnfoos901,2,14,3,11
28258,RAÚL SÁNCHEZ,lowerrsr,13,185,7,4
28259,Mary Cruz,midazolamcl,4,27,3,11
28260,César Silva Cancino,CeGerCancino,99,284,6,8
28261,Mery Baldeon,Mbaldeon,56,451,7,8
28262,Carlos,jcarloshv,61,1140,7,8
28263,JIM C. ALTAMIRANO,JIMC8520,0,105,3,10
28264,limber chaupis solis,macholimber,0,42,3,10
28265,guillermo nunura,guillermonunura,1,26,7,1
28266,sergio soto castro,S3rg30,46,117,7,6
28267,Fiorella Morales,nefertitim,202,416,8,6
28268,kussi mallma,kussiLi,52,143,7,4
28269,Anthony Moquillaza A,a_moquillaza,15,680,4,9
28270,Miriam ,Andresita1109,4,85,3,11
28271,jean jose,JeanRomanntic,4,236,3,11
28272,WEIDER OLMEDO VELA V,LibioVillar,238,1993,7,8
28273,Mariella Gambini,Mariellagb,105,304,8,11
28274,Liz Na-Rima,LizNaRi,6,41,7,5
28275,Jose Romero,Gadresromero,4,213,4,9
28276,Gian,GianTorres07,3,151,4,5
28277,juan  zevallos,juan_ze,76,457,9,0
28278,Crisia Rota,CrisiaRota,3,67,3,11
28279,alexisandr,ataez,3,157,3,11
28280,Cristina Puma Reyna,cristinapuma,508,1007,6,7
28281,mexita isabel,mexitaI,8,161,6,3
28282,Manuel Saravia,DrManuelSaravia,801,1460,7,1
28283,JUAN DANIEL SALINAS ,caminaylibera,3,58,5,1
28284,Susan Carahuanco,scarahuanco,226,1111,6,10
28285,Manolo Torres,manoloETR,108,205,7,5
28286,Michael Fowks,michaelFoWkS,68,1209,5,7
28287,Maria Moran  ♔,8997mary,22,442,3,11
28288,mario mozombite ,mariomozva741,31,602,4,1
28289,andres diaz osorio,AdoOsorio,75,820,4,2
28290,Elizabeth Davila,elizabe44479,28,533,3,11
28291,elBarte,R_Bartesaghi,3,74,4,11
28292,Juan josue,jjosue_cp,5,257,3,11
28293,Edward,EdBlackhawk,417,1505,7,11
28294,Quiropráctico,gzuzruiz,2157,3969,9,2
28295,Alex Cárdenas,alcarfarf,72,1044,5,6
28296,Mix Perú,MIXPERU,105,1360,5,4
28297,Eduardo Gabriel,egaruiz,40,168,9,3
28298,Yudy,yudy_jara,7,135,5,0
28299,Edwin Pariona Crespo,Eparionac,32,633,8,5
28300,Yasmin Paredes,minibloom,236,594,6,6
28301,Jorge Orbegoso I,JorgeOOI,181,2010,7,0
28302,claudia collantes,ccvildoso,170,2061,7,6
28303,Brown Galvez,BrownGc18,33,212,5,5
28304,Desempleado Peruano,desempleadoperu,3,125,3,11
28305,Pilar Tarrillo Villa,TarrilloPilar,4,103,3,11
28306,Leon geo,geoleon96,1,418,5,3
28307,GRUP de RyTV. FIESTA,elgrupofiesta1,221,1756,5,2
28308,Julio fasabi,Juliofasabi,94,1114,7,6
28309,Gerardo K.,gerkoga,56,325,7,9
28310,Newton,Nwt0nn,66,419,8,5
28311,Eugenia Pinto,Eugenia_Pinto_E,19,304,4,11
28312,Fiorella Zenaida,Fz43Zenaida,30,197,5,6
28313,Jose Luis Alvarez,Joxlux,82,596,7,7
28314,Karla,kazutepe,18,144,7,5
28315,Cynthia Osorio Lench,cynosoriolench,72,380,4,4
28316,michael mayorga m,michaelmm3,23,187,7,2
28317,Bruno Tailor,BrunoTailor,426,2944,9,0
28318,Karen Yosseline,Karen2108,100,180,8,6
28319,Aurelio Navarro ,AurelioN2014,13,115,3,11
28320,Cesar Culqui Velasco,CulquiCesar,64,1075,6,0
28321,DRKN EYS,arminonmix,208,1851,8,1
28322,Alex Ruesta,alexruesta,551,848,7,6
28323,Maria Stefany,mstefanych,76,626,8,11
28324,Jorge Giovanni La T.,jorgegiovannni,13,142,7,9
28325,Richard lara,richilarac,34,399,6,11
28326,Giancarlo Maravi N,GiancarloRMN,77,648,8,4
28327,Raquel Carrero,Nodisparen,780,180,9,0
28328,luis enrique,lec1530,114,1121,9,5
28329,Felipe Pita,Fpita10,293,438,7,10
28330,Oscar Castañeda M,o_castaneda_m,11,38,6,10
28331,francoscomentarios,FrancoComenta,148,1119,4,6
28332,Melvin Rodríguez,Melvin_Rodrig,671,1035,6,6
28333,ELENA LYNCH,ElenaCLynch,236,506,9,4
28334,Claudia Vega V.,claudiveg,327,1256,6,0
28335,GiancarloCanalesJ,Giancarlocanals,215,758,7,0
28336,Elena Celeste,CessyliaElena24,65,460,4,8
28337,Johan Santisteban,JohanSantisteba,17,58,6,6
28338,Sandra Pittman,spittmanq,17,165,6,0
28339,josh garcia,joshgarcialomb,26,199,4,10
28340,GRIMALDO HUAMAN,grimaldito_12,1,42,3,11
28341,PerlaNegra,PerlaNegraYc,85,669,5,11
28342,salvador cavero,salvadorcavero,140,335,5,7
28343,Alfredo Ortega,AlfredoeOrtega,8441,7627,8,4
28344,Lidia Damian,LidiaDamian1,14,884,4,9
28345,Linahg,androhuina,357,875,6,6
28346,Humberto Alarcón,HALARDE,18,25,6,8
28347,Giordan Zapata,giordan_U13,115,1363,7,3
28348,Guiseppy,GuiseppyOo,40,915,6,4
28349,RAUL.CACHAY.CARPIO,intrussourbano,56,1114,4,0
28350,Luis Cisneros,791c64dbb8c3444,0,15,3,11
28351,Nicole,nickyiscandace,1181,1905,5,11
28352,DAMNER,DAMNER7,566,2631,5,10
28353,jose carlos ludeña Z,josca26,45,389,8,5
28354,Sheyla Martinez,Sheeey_Martinez,176,165,7,10
28355,Debate Político,debatpolitico,61,353,5,0
28356,sandro tenemas ,SandroTenemas,2,43,3,11
28357,Ricardo León,Ricardo02jun,489,2694,9,2
28358,alexis cueto,alexiscueto1,4,35,6,2
28359,RetrobikesBicimotos,RetrobikesBicis,401,138,4,4
28360,Jose ramirez lujan,Joseramirezluja,63,404,7,3
28361,Rosa Casachagua,RosaCasachagua,39,78,5,1
28362,Mimi,mimita3007,738,751,4,0
28363,Mayra Zunini,mayra_violeta,289,1344,9,1
28364,Daniela Pajuelo,danpahe,157,625,7,8
28365,Dessire Galindo Lo,DessireGalindo,29,116,4,0
28366,Doña Makita,m4rgarita,379,796,8,6
28367,cynthia magally,cyndyrellaaa,85,272,9,3
28368,Luis Alvarez,luis_1085,10,166,4,6
28369,Mario Varas,mariofvaras,12,81,3,11
28370,#♥SIMPLEMENTE BELLA♥,I_LikeWomen,2,74,3,11
28371,Carlos Jr Rivera Col,rivercol_JR,55,299,4,2
28372,Claudia,tsuja,158,1201,9,0
28373,Maxxx,maxxxperu,81,1084,8,5
28374,Diego Bendezú,diegobm52,31,582,5,4
28375,Griselda Gonzales,GriseldaGD,14,140,6,11
28376,Diego Martínez,diegomdelrio,1,94,3,11
28377,Cesar Cespedes,El_Cambio_Total,346,979,6,9
28378,Karla,CamanyuHc,72,492,5,10
28379,IRMA PORTOCARRERO M.,kassandra4747,466,669,4,2
28380,romy huapaya,HuapayaRomy,5,351,3,11
28381,Elvis Zorrilla Rojas,elviszr,96,823,5,10
28382,Luis Pelaez,LuisContti,116,771,6,7
28383,Manuel,_m_a_n_u__,3,30,4,1
28384,elizabet padilla,9657Padilla,37,178,3,11
28385,Manuel Bernal Loro,manu20mbl,91,1103,8,4
28386,Carlos Montoya,CarlosMMontoya,92,406,8,0
28387,R. fukoda G.,raul_fukoda,10,146,7,7
28388,Fortunato,1000ficios,0,3,4,4
28389,Rodrigo Montenegro,RodrigoMont1995,201,507,5,11
28390,Javier Neira,Javineira1,107,960,6,4
28391,Eddy Olaya Eche,eddyoe44,285,1940,5,7
28392,Andres Fox,AndresTheFox,32,177,8,8
28393,ABC  Infoproductos,abcInfoproducto,16,320,3,11
28394,lisseth,lizzie_lisseth,2,48,4,3
28395,xikopxD!!!,xikopxD,45,1083,8,3
28396,Junior Castillo,JuniorCastilloE,5,28,7,6
28397,Sandra Aguayo Bravo,sandramagis,138,1438,4,2
28398,Enrique Futbolero,cremadcorazon,352,1001,6,3
28399,ALVARO UMPIRE LOPEZ,ALVAROUMPIRE,98,1009,7,9
28400,Jean Carlos MP,Jean22Mp,1,48,3,11
28401,Brayan Nick CD,Cd93Nick,34,786,5,9
28402,Piero Rivera,pieropr95,129,346,7,3
28403,Fossa Marketing e Innovación,grafimedios,757,957,9,4
28404,johnny huaraz reyes,HuarazReyes,12,673,5,2
28405,Sther Ricra,StherRicra,14,144,4,2
28406,Cristian Alfredo GR,CristianGarayR,78,690,8,11
28407,Luis Curi,lcuri,231,799,8,10
28408,Andrea García,AndreaGarci4,139,177,6,7
28409,juan leyva chinchay,63_leyva,4,47,4,8
28410,A & A GARCÍA PEREZ,AAGARCAPEREZ,6,5,4,4
28411,Rubens Americo,rubenpahuacho,11,70,6,0
28412,Glenda Nombera,Glenda_Nombera,44,75,6,5
28413,Alfred Castro Rivera,AworPlaya,2,104,5,5
28414,edgard,abogado_2010,22,289,8,5
28415,JANETH DEL PILAR,Jdp1707,439,1763,5,0
28416,Juan F. Rosario D.,juanfranrosario,97,1644,7,1
28417,Jesus Roberto Tamayo,Jesus_Tamayo_P,98,691,7,8
28418,Arlen Isabel,Arlen_Isabel,183,514,8,8
28419,Alvaro Daniel Vergar,alvaro_vdlc,9,185,3,11
28420,carlos sanchez,afanoso2008,22,332,8,5
28421,JAYME FLORES RAMIREZ,tweety_dr,23,177,6,9
28422,FUJIMORI LIBERTAD OFICIAL,FujimoriLiberta,1502,172,5,1
28423,Luis Cueva,lecuevam,7,406,5,5
28424,Edith Huamani,edith_huamani,2,62,3,11
28425,Juan C. Rodríguez,jucaro7,26,277,8,6
28426,Migue,micktx_xD,55,905,7,2
28427,Rosa Gonzales,rosagonzales18,5,30,7,2
28428,Susibel Ríos,Suyce,107,973,9,4
28429,alexiz,Edleo92,3,228,3,11
28430,Carlos Felix,CEFelixS,814,2198,7,11
28431,Eduardo Bedoya,Tecnicadeventas,1475,2315,6,9
28432,jose hartley,1963hartley,8,200,4,0
28433,Wilson Rojas Vigo,WilsonRojasVigo,50,483,5,4
28434,paul castillo chacon,pfcastilloc,6,198,5,1
28435,Raul A. C.,RalGr,7,73,5,3
28436,Elizabeth Caballero,ElizabethCabLop,102,63,8,5
28437,Acid Burn,blue_velvet_02,150,1649,6,9
28438,cristina,delosrios41,8,37,6,11
28439,OscarSebastián Mejia,osmg17,177,634,7,5
28440,soledad guillermina,solv2004,1,56,5,3
28441,Giuliana Ƹ̵̡Ӝ̵̨̄Ʒ,giuliana_alayo,162,522,8,9
28442,Santiago Quiroz,GersonSantiag17,70,959,5,8
28443,Juan Carlos,JuaMarCaMe,51,554,9,4
28444,Carlos Salazar,c_salazarc19,144,677,7,3
28445,YsaPao,Ysa_Algra,1,79,3,11
28446,Jorge Ventura,VentGeorLuis,67,641,4,7
28447,Miguel Milla,MIANMIME11,63,583,5,6
28448,John Charles Milla B,jochamiba,46,162,9,2
28449,Wilgem VL,Wilgenyucra,16,466,4,6
28450,Liset Damian H.,lisyt4,348,1151,8,5
28451,juanantonio,antoniopalmer,5,11,8,8
28452,kelvin santander,kelvinsantander,304,680,8,6
28453,Ricardo C.O,RoropezaC,24,170,7,7
28454,karlo,Rezu84,24,248,8,2
28455,Sara Silva Checa,sarasilvach,2911,1491,7,7
28456,AATE,AATE_MTC,125,70,5,6
28457,KeVale,keeren2104,126,1001,4,5
28458,Sapitoforest,sapitoforest,11,375,8,7
28459,Karem Vega,kaveha8,12,72,3,11
28460,Christian Bontá,chbonta,85,144,9,1
28461,ricardo black ,laderas107,110,1962,4,3
28462,Karim Seeman,karimgisse,3,36,4,1
28463,JavieBautistaCornejo,jdbc2014,58,202,4,1
28464,clara rojas nina ,anthiaby,4,144,3,11
